Date,Open,High,Low,Close,Adj Close,Volume,,log volatlity,app volatility,log^2,app^2,log daily,app daily,log year,app year,^2 * W,EWMA var,EWMA daily (daily 아니고 annual이라고 함!),,람다,=,0.94
2020-04-02,2458.540039,2533.219971,2455.790039,2526.899902,2526.899902,6454990000,,0.022572657,0.022829347,0.000509525,0.000521179,0.01525517,0.015267828,,,3.51E-09,0.000183573,,147,0.06,0.000112149,6.73E-06
2020-04-03,2514.919922,2538.179932,2459.959961,2488.649902,2488.649902,6087190000,,-0.015252861,-0.015137125,0.00023265,0.000229133,0.015193327,0.015204819,,,1.64E-09,0.000183569,,146,0.06,0.000119307,7.16E-06
2020-04-06,2578.280029,2676.850098,2574.570068,2663.679932,2663.679932,6391860000,,0.067968244,0.070331319,0.004619682,0.004946494,0.015192918,0.015204886,,,3.77E-08,0.000183567,,145,0.06,0.000126923,7.62E-06
2020-04-07,2738.649902,2756.889893,2657.669922,2659.409912,2659.409912,7040720000,,-0.001604339,-0.001603053,2.57E-06,2.57E-06,0.014161807,0.014134926,,,2.08E-11,0.00018353,,144,0.06,0.000135024,8.10E-06
2020-04-08,2685,2760.75,2663.300049,2749.97998,2749.97998,5856370000,,0.033489371,0.034056453,0.001121538,0.001159842,0.014210266,0.014183291,,,1.00E-08,0.00018353,,143,0.06,0.000143643,8.62E-06
2020-04-09,2776.98999,2818.570068,2762.360107,2789.820068,2789.820068,7880140000,,0.01438347,0.01448741,0.000206884,0.000209885,0.013982162,0.013949754,,,1.92E-09,0.00018352,,142,0.06,0.000152811,9.17E-06
2020-04-13,2782.459961,2782.459961,2721.169922,2761.629883,2761.629883,5274310000,,-0.010156059,-0.010104661,0.000103146,0.000102104,0.013979295,0.013946274,,,9.96E-10,0.000183518,,141,0.06,0.000162565,9.75E-06
2020-04-14,2805.100098,2851.850098,2805.100098,2846.060059,2846.060059,5567400000,,0.03011456,0.030572589,0.000906887,0.000934683,0.014002683,0.013969615,,,9.70E-09,0.000183517,,140,0.06,0.000172942,1.04E-05
2020-04-15,2795.639893,2801.879883,2761.540039,2783.360107,2783.360107,5203390000,,-0.022276733,-0.022030439,0.000496253,0.00048534,0.013820199,0.013782853,,,5.36E-09,0.000183507,,139,0.06,0.00018398,1.10E-05
2020-04-16,2799.340088,2806.51001,2764.320068,2799.550049,2799.550049,5179990000,,0.005799838,0.00581669,3.36E-05,3.38E-05,0.013740517,0.013704116,,,3.97E-10,0.000183502,,138,0.06,0.000195724,1.17E-05
2020-04-17,2842.429932,2879.219971,2830.879883,2874.560059,2874.560059,5792140000,,0.026440932,0.026793595,0.000699123,0.000717897,0.013781371,0.013744788,,,8.97E-09,0.000183501,,137,0.06,0.000208217,1.25E-05
2020-04-20,2845.620117,2868.97998,2820.429932,2823.159912,2823.159912,5220160000,,-0.018042846,-0.017881048,0.000325544,0.000319732,0.013645858,0.013606123,,,4.25E-09,0.000183492,,136,0.06,0.000221507,1.33E-05
2020-04-21,2784.810059,2785.540039,2727.100098,2736.560059,2736.560059,5075830000,,-0.031155115,-0.030674796,0.000970641,0.000940943,0.013608266,0.013568915,,,1.33E-08,0.000183488,,135,0.06,0.000235646,1.41E-05
2020-04-22,2787.889893,2815.100098,2775.949951,2799.310059,2799.310059,5049660000,,0.022671301,0.022930248,0.000513988,0.000525796,0.013392786,0.013356622,,,7.91E-09,0.000183475,,134,0.06,0.000250687,1.50E-05
2020-04-23,2810.419922,2844.899902,2794.26001,2797.800049,2797.800049,5756520000,,-0.000539568,-0.000539422,2.91E-07,2.91E-07,0.013299231,0.013260878,,,4.66E-12,0.000183467,,133,0.06,0.000266689,1.60E-05
2020-04-24,2812.639893,2842.709961,2791.76001,2836.73999,2836.73999,5374480000,,0.01382209,0.013918057,0.00019105,0.000193712,0.013349052,0.013310555,,,3.30E-09,0.000183467,,132,0.06,0.000283711,1.70E-05
2020-04-27,2854.649902,2887.719971,2852.889893,2878.47998,2878.47998,5194260000,,0.014606868,0.01471407,0.000213361,0.000216504,0.013345405,0.013306226,,,3.92E-09,0.000183464,,131,0.06,0.000301821,1.81E-05
2020-04-28,2909.959961,2921.149902,2860.709961,2863.389893,2863.389893,5672880000,,-0.00525617,-0.00524238,2.76E-05,2.75E-05,0.013335316,0.013295357,,,5.29E-10,0.00018346,,130,0.06,0.000321086,1.93E-05
2020-04-29,2918.459961,2954.860107,2912.159912,2939.51001,2939.51001,6620140000,,0.026236704,0.026583916,0.000688365,0.000706705,0.013378568,0.013338452,,,1.45E-08,0.000183459,,129,0.06,0.000341581,2.05E-05
2020-04-30,2930.909912,2930.909912,2892.469971,2912.429932,2912.429932,6523120000,,-0.009255143,-0.009212446,8.57E-05,8.49E-05,0.01323017,0.013186593,,,1.85E-09,0.000183445,,128,0.06,0.000363384,2.18E-05
2020-05-01,2869.090088,2869.090088,2821.610107,2830.709961,2830.709961,4753160000,,-0.028460211,-0.028059034,0.000809984,0.000787309,0.013256533,0.01321282,,,1.83E-08,0.000183443,,127,0.06,0.000386578,2.32E-05
2020-05-04,2815.01001,2844.23999,2797.850098,2842.73999,2842.73999,4723140000,,0.004240822,0.004249827,1.80E-05,1.81E-05,0.013066813,0.01302554,,,4.46E-10,0.000183425,,126,0.06,0.000411253,2.47E-05
2020-05-05,2868.879883,2898.22998,2863.550049,2868.439941,2868.439941,5129590000,,0.008999935,0.009040556,8.10E-05,8.17E-05,0.013113122,0.013071656,,,2.15E-09,0.000183424,,125,0.06,0.000437504,2.63E-05
2020-05-06,2883.139893,2891.110107,2847.649902,2848.419922,2848.419922,4861920000,,-0.00700388,-0.00697941,4.91E-05,4.87E-05,0.013140837,0.013099016,,,1.36E-09,0.000183422,,124,0.06,0.000465429,2.79E-05
2020-05-07,2878.26001,2901.919922,2876.47998,2881.189941,2881.189941,5164640000,,0.011438956,0.011504631,0.00013085,0.000132357,0.013178717,0.013136732,,,3.93E-09,0.000183421,,123,0.06,0.000495138,2.97E-05
2020-05-08,2908.830078,2932.159912,2902.879883,2929.800049,2929.800049,4857160000,,0.016730795,0.016871539,0.00027992,0.000284649,0.013191922,0.013149404,,,9.00E-09,0.000183417,,122,0.06,0.000526742,3.16E-05
2020-05-11,2915.459961,2944.25,2903.439941,2930.189941,2930.189941,4807320000,,0.000133069,0.000133078,1.77E-08,1.77E-08,0.013158983,0.01311527,,,5.95E-13,0.000183408,,121,0.06,0.000560364,3.36E-05
2020-05-12,2939.5,2945.820068,2869.590088,2870.120117,2870.120117,5107710000,,-0.020713366,-0.020500317,0.000429044,0.000420263,0.013213241,0.013169348,,,1.50E-08,0.000183408,,120,0.06,0.000596132,3.58E-05
2020-05-13,2865.860107,2874.139893,2793.149902,2820,2820,6143130000,,-0.017616997,-0.017462725,0.000310359,0.000304947,0.013132756,0.013089622,,,1.16E-08,0.000183393,,119,0.06,0.000634183,3.81E-05
2020-05-14,2794.540039,2852.800049,2766.639893,2852.5,2852.5,5641920000,,0.011458918,0.011524823,0.000131307,0.000132822,0.013088566,0.013045793,,,5.38E-09,0.000183381,,118,0.06,0.000674663,4.05E-05
2020-05-15,2829.949951,2865.01001,2816.780029,2863.699951,2863.699951,5477040000,,0.003918675,0.003926363,1.54E-05,1.54E-05,0.01310151,0.013058171,,,6.64E-10,0.000183376,,117,0.06,0.000717726,4.31E-05
2020-05-18,2913.860107,2968.090088,2913.860107,2953.909912,2953.909912,6364290000,,0.031015209,0.031501192,0.000961943,0.000992325,0.013152392,0.013108842,,,4.55E-08,0.000183375,,116,0.06,0.000763539,4.58E-05
2020-05-19,2948.590088,2964.209961,2922.350098,2922.939941,2922.939941,4969330000,,-0.010539748,-0.010484399,0.000111086,0.000109923,0.012891239,0.012841322,,,5.36E-09,0.00018333,,115,0.06,0.000812275,4.87E-05
2020-05-20,2953.629883,2980.290039,2953.629883,2971.610107,2971.610107,4992970000,,0.016513991,0.0166511,0.000272712,0.000277259,0.012909809,0.012859726,,,1.44E-08,0.000183324,,114,0.06,0.000864122,5.18E-05
2020-05-21,2969.949951,2978.5,2938.570068,2948.51001,2948.51001,4966940000,,-0.007803968,-0.007773596,6.09E-05,6.04E-05,0.01287373,0.012822287,,,3.33E-09,0.00018331,,113,0.06,0.000919279,5.52E-05
2020-05-22,2948.050049,2956.76001,2933.590088,2955.449951,2955.449951,3952800000,,0.002350946,0.002353711,5.53E-06,5.54E-06,0.01290971,0.012858038,,,3.25E-10,0.000183307,,112,0.06,0.000977957,5.87E-05
2020-05-26,3004.080078,3021.719971,2988.169922,2991.77002,2991.77002,5837060000,,0.012214285,0.012289184,0.000149189,0.000151024,0.012965312,0.0129134,,,9.43E-09,0.000183306,,111,0.06,0.001040379,6.24E-05
2020-05-27,3015.649902,3036.25,2969.75,3036.129883,3036.129883,6371230000,,0.014718447,0.014827297,0.000216633,0.000219849,0.01297188,0.012919206,,,1.46E-08,0.000183297,,110,0.06,0.001106787,6.64E-05
2020-05-28,3046.610107,3068.669922,3023.399902,3029.72998,3029.72998,5402670000,,-0.00211014,-0.002107915,4.45E-06,4.44E-06,0.012954922,0.012901132,,,3.14E-10,0.000183282,,109,0.06,0.001177433,7.06E-05
2020-05-29,3025.169922,3049.169922,2998.610107,3044.310059,3044.310059,7275080000,,0.004800794,0.004812336,2.30E-05,2.32E-05,0.013012644,0.012958602,,,1.74E-09,0.000183282,,108,0.06,0.001252588,7.52E-05
2020-06-01,3038.780029,3062.179932,3031.540039,3055.72998,3055.72998,4673410000,,0.003744216,0.003751235,1.40E-05,1.41E-05,0.013064584,0.013010239,,,1.13E-09,0.00018328,,107,0.06,0.00133254,8.00E-05
2020-06-02,3064.780029,3081.070068,3051.639893,3080.820068,3080.820068,5187230000,,0.008177307,0.008210833,6.69E-05,6.74E-05,0.013120499,0.01306587,,,5.73E-09,0.000183279,,106,0.06,0.001417596,8.51E-05
2020-06-03,3098.899902,3130.939941,3098.899902,3122.870117,3122.870117,5989560000,,0.013556671,0.013648979,0.000183783,0.000186295,0.013158294,0.013103209,,,1.69E-08,0.000183273,,105,0.06,0.001508081,9.05E-05
2020-06-04,3111.560059,3128.909912,3090.409912,3112.350098,3112.350098,6428130000,,-0.003374389,-0.003368702,1.14E-05,1.13E-05,0.013154442,0.013098358,,,1.09E-09,0.000183256,,104,0.06,0.001604341,9.63E-05
2020-06-05,3163.840088,3211.719971,3163.840088,3193.929932,3193.929932,8617590000,,0.025874013,0.026211651,0.000669465,0.000687051,0.013213391,0.013157027,,,7.04E-08,0.000183255,,103,0.06,0.001706746,0.000102405
2020-06-08,3199.919922,3233.129883,3196,3232.389893,3232.389893,8437380000,,0.011969656,0.012041579,0.000143273,0.000145,0.013030316,0.01296931,,,1.58E-08,0.000183185,,102,0.06,0.001815687,0.000108941
2020-06-09,3213.320068,3222.709961,3193.110107,3207.179932,3207.179932,6382620000,,-0.007829743,-0.007799171,6.13E-05,6.08E-05,0.013040287,0.012978403,,,7.05E-09,0.000183169,,101,0.06,0.001931582,0.000115895
2020-06-10,3213.419922,3223.27002,3181.48999,3190.139893,3190.139893,6570840000,,-0.005327256,-0.005313091,2.84E-05,2.82E-05,0.013081505,0.013019295,,,3.48E-09,0.000183162,,100,0.06,0.002054875,0.000123292
2020-06-11,3123.530029,3123.530029,2999.48999,3002.100098,3002.100098,7018890000,,-0.060752693,-0.058944059,0.00369089,0.003474402,0.013135952,0.013073409,,,4.56E-07,0.000183159,,99,0.06,0.002186037,0.000131162
2020-06-12,3071.040039,3088.419922,2984.469971,3041.310059,3041.310059,5832250000,,0.012976287,0.013060844,0.000168384,0.000170586,0.011705318,0.011681271,,,2.38E-08,0.000182703,,98,0.06,0.002325571,0.000139534
2020-06-15,2993.76001,3079.76001,2965.659912,3066.590088,3066.590088,5740660000,,0.008277861,0.008312217,6.85E-05,6.91E-05,0.011691637,0.011666834,,,1.03E-08,0.000182679,,97,0.06,0.002474012,0.000148441
2020-06-16,3131,3153.449951,3076.060059,3124.73999,3124.73999,5829240000,,0.018784853,0.018962398,0.000352871,0.000359573,0.011721654,0.011696534,,,5.68E-08,0.000182669,,96,0.06,0.002631928,0.000157916
2020-06-17,3136.129883,3141.159912,3108.030029,3113.48999,3113.48999,4549390000,,-0.003606796,-0.0036003,1.30E-05,1.30E-05,0.011625517,0.01159842,,,2.18E-09,0.000182612,,95,0.06,0.002799923,0.000167995
2020-06-18,3101.639893,3120,3093.51001,3115.340088,3115.340088,4429030000,,0.000594044,0.00059422,3.53E-07,3.53E-07,0.011680684,0.011653442,,,6.31E-11,0.00018261,,94,0.06,0.002978642,0.000178718
2020-06-19,3140.290039,3155.530029,3083.110107,3097.73999,3097.73999,8327780000,,-0.005665514,-0.005649495,3.21E-05,3.19E-05,0.011742491,0.011715104,,,6.07E-09,0.00018261,,93,0.06,0.003168768,0.000190126
2020-06-22,3094.419922,3120.919922,3079.389893,3117.860107,3117.860107,4665380000,,0.006474093,0.006495095,4.19E-05,4.22E-05,0.011790827,0.0117633,,,8.53E-09,0.000182604,,92,0.06,0.003371029,0.000202262
2020-06-23,3138.699951,3154.899902,3127.120117,3131.290039,3131.290039,4704830000,,0.004298169,0.00430742,1.85E-05,1.86E-05,0.011835504,0.011807719,,,3.99E-09,0.000182595,,91,0.06,0.003586201,0.000215172
2020-06-24,3114.399902,3115.01001,3032.129883,3050.330078,3050.330078,5587200000,,-0.026195266,-0.025855146,0.000686192,0.000668489,0.011891823,0.011863848,,,1.53E-07,0.000182591,,90,0.06,0.003815108,0.000228906
2020-06-25,3046.600098,3086.25,3024.01001,3083.76001,3083.76001,4815420000,,0.010899828,0.010959447,0.000118806,0.000120109,0.011634534,0.011609858,,,2.92E-08,0.000182438,,89,0.06,0.004058625,0.000243518
2020-06-26,3073.199951,3073.72998,3004.629883,3009.050049,3009.050049,8098120000,,-0.024525204,-0.024226905,0.000601486,0.000586943,0.011642526,0.011617274,,,1.52E-07,0.000182409,,88,0.06,0.004317687,0.000259061
2020-06-29,3018.590088,3053.889893,2999.73999,3053.23999,3053.23999,4462770000,,0.014578888,0.014685678,0.000212544,0.000215669,0.011412873,0.011390446,,,5.94E-08,0.000182257,,87,0.06,0.004593284,0.000275597
2020-06-30,3050.199951,3111.51001,3047.830078,3100.290039,3100.290039,4696280000,,0.015292349,0.015409876,0.000233856,0.000237464,0.011371359,0.0113478,,,6.96E-08,0.000182197,,86,0.06,0.004886472,0.000293188
2020-07-01,3105.919922,3128.439941,3101.169922,3115.860107,3115.860107,4443130000,,0.005009564,0.005022133,2.51E-05,2.52E-05,0.011317779,0.011292904,,,7.87E-09,0.000182128,,85,0.06,0.005198374,0.000311902
2020-07-02,3143.639893,3165.810059,3124.52002,3130.01001,3130.01001,4190830000,,0.004530971,0.004541251,2.05E-05,2.06E-05,0.011371185,0.011346103,,,6.84E-09,0.00018212,,84,0.06,0.005530186,0.000331811
2020-07-06,3155.290039,3182.590088,3155.290039,3179.719971,3179.719971,4736450000,,0.015756931,0.015881726,0.000248281,0.000252229,0.011427982,0.011402703,,,8.90E-08,0.000182113,,83,0.06,0.005883176,0.000352991
2020-07-07,3166.439941,3184.149902,3142.929932,3145.320068,3145.320068,4563700000,,-0.010877478,-0.010818532,0.00011832,0.000117041,0.011365779,0.011339005,,,4.40E-08,0.000182024,,82,0.06,0.006258698,0.000375522
2020-07-08,3153.070068,3171.800049,3136.530029,3169.939941,3169.939941,4927700000,,0.007796986,0.007827462,6.08E-05,6.13E-05,0.011371604,0.011344862,,,2.45E-08,0.00018198,,81,0.06,0.006658189,0.000399491
2020-07-09,3176.169922,3179.780029,3115.699951,3152.050049,3152.050049,4829020000,,-0.005659591,-0.005643606,3.20E-05,3.19E-05,0.011408738,0.011381625,,,1.35E-08,0.000181956,,80,0.06,0.00708318,0.000424991
2020-07-10,3152.469971,3186.820068,3136.219971,3185.040039,3185.040039,4515340000,,0.01041181,0.010466201,0.000108406,0.000109541,0.01146237,0.011435095,,,4.95E-08,0.000181942,,79,0.06,0.007535298,0.000452118
2020-07-13,3205.080078,3235.320068,3149.429932,3155.219971,3155.219971,4890780000,,-0.009406645,-0.009362541,8.85E-05,8.77E-05,0.011475051,0.011447147,,,4.22E-08,0.000181893,,78,0.06,0.008016275,0.000480976
2020-07-14,3141.110107,3200.949951,3127.659912,3197.52002,3197.52002,4476170000,,0.013317301,0.013406371,0.00017735,0.000179731,0.011499154,0.011471183,,,9.20E-08,0.00018185,,77,0.06,0.008527952,0.000511677
2020-07-15,3225.97998,3238.280029,3200.76001,3226.560059,3226.560059,4669760000,,0.009041057,0.009082051,8.17E-05,8.25E-05,0.011473647,0.011444573,,,4.49E-08,0.000181759,,76,0.06,0.009072289,0.000544337
2020-07-16,3208.360107,3220.389893,3198.590088,3215.570068,3215.570068,3961230000,,-0.003411915,-0.003406101,1.16E-05,1.16E-05,0.011502226,0.01147263,,,6.72E-09,0.000181714,,75,0.06,0.009651371,0.000579082
2020-07-17,3224.209961,3233.52002,3205.649902,3224.72998,3224.72998,3993830000,,0.002844563,0.002848612,8.09E-06,8.11E-06,0.011571949,0.01154215,,,5.00E-09,0.000181707,,74,0.06,0.010267416,0.000616045
2020-07-20,3224.290039,3258.610107,3215.159912,3251.840088,3251.840088,3971200000,,0.008371797,0.008406939,7.01E-05,7.07E-05,0.011645182,0.011615163,,,4.63E-08,0.000181702,,73,0.06,0.010922783,0.000655367
2020-07-21,3268.52002,3277.290039,3247.77002,3257.300049,3257.300049,4547960000,,0.001677629,0.001679037,2.81E-06,2.82E-06,0.011683657,0.011653154,,,1.97E-09,0.000181656,,72,0.06,0.011619982,0.000697199
2020-07-22,3254.860107,3279.320068,3253.100098,3276.02002,3276.02002,4255190000,,0.005730631,0.005747082,3.28E-05,3.30E-05,0.011762852,0.011732132,,,2.45E-08,0.000181654,,71,0.06,0.012361683,0.000741701
2020-07-23,3271.639893,3279.98999,3222.659912,3235.659912,3235.659912,4290460000,,-0.012396379,-0.01231986,0.00015367,0.000151779,0.011825859,0.011794816,,,1.20E-07,0.000181629,,70,0.06,0.013150727,0.000789044
2020-07-24,3218.580078,3227.26001,3200.050049,3215.629883,3215.629883,3894900000,,-0.00620964,-0.0061904,3.86E-05,3.83E-05,0.011817509,0.011786573,,,3.22E-08,0.000181509,,69,0.06,0.013990135,0.000839408
2020-07-27,3219.840088,3241.429932,3214.25,3239.409912,3239.409912,3963910000,,0.007367929,0.007395139,5.43E-05,5.47E-05,0.011879337,0.011848189,,,4.88E-08,0.000181477,,68,0.06,0.014883122,0.000892987
2020-07-28,3234.27002,3243.719971,3216.169922,3218.439941,3218.439941,4027890000,,-0.006494436,-0.006473392,4.22E-05,4.19E-05,0.011932963,0.011901374,,,3.98E-08,0.000181428,,67,0.06,0.015833109,0.000949987
2020-07-29,3227.219971,3264.73999,3227.219971,3258.439941,3258.439941,4676300000,,0.012351783,0.012428382,0.000152567,0.000154465,0.011995474,0.011963665,,,1.56E-07,0.000181389,,66,0.06,0.016843733,0.001010624
2020-07-30,3231.76001,3250.919922,3204.129883,3246.219971,3246.219971,4254010000,,-0.003757302,-0.003750252,1.41E-05,1.41E-05,0.011989994,0.011957087,,,1.51E-08,0.000181232,,65,0.06,0.017918864,0.001075132
2020-07-31,3270.449951,3272.169922,3220.26001,3271.120117,3271.120117,5117260000,,0.007641236,0.007670505,5.84E-05,5.88E-05,0.012072881,0.012039714,,,6.73E-08,0.000181217,,64,0.06,0.019062622,0.001143757
2020-08-03,3288.26001,3302.72998,3284.530029,3294.610107,3294.610107,4643640000,,0.007155363,0.007181023,5.12E-05,5.16E-05,0.012129285,0.012095611,,,6.27E-08,0.00018115,,63,0.06,0.020279385,0.001216763
2020-08-04,3289.919922,3306.840088,3286.370117,3306.51001,3306.51001,4621670000,,0.003605423,0.003611931,1.30E-05,1.30E-05,0.012191886,0.012157733,,,1.69E-08,0.000181087,,62,0.06,0.021573814,0.001294429
2020-08-05,3317.370117,3330.77002,3317.370117,3327.77002,3327.77002,4732220000,,0.006409161,0.006429743,4.11E-05,4.13E-05,0.012281282,0.012246815,,,5.69E-08,0.00018107,,61,0.06,0.022950866,0.001377052
2020-08-06,3323.169922,3351.030029,3318.139893,3349.159912,3349.159912,4267490000,,0.006407126,0.006427695,4.11E-05,4.13E-05,0.012354315,0.012319402,,,6.05E-08,0.000181013,,60,0.06,0.024415814,0.001464949
2020-08-07,3340.050049,3352.540039,3328.719971,3351.280029,3351.280029,4104860000,,0.000632829,0.000633029,4.00E-07,4.01E-07,0.01242935,0.01239398,,,6.25E-10,0.000180953,,59,0.06,0.025974271,0.001558456
2020-08-10,3356.040039,3363.290039,3335.439941,3360.469971,3360.469971,4318570000,,0.002738465,0.002742218,7.50E-06,7.52E-06,0.01253397,0.012498301,,,1.25E-08,0.000180952,,58,0.06,0.027632203,0.001657932
2020-08-11,3370.340088,3381.01001,3326.439941,3333.689941,3333.689941,5087650000,,-0.008001056,-0.007969132,6.40E-05,6.35E-05,0.012636445,0.012600448,,,1.12E-07,0.00018094,,57,0.06,0.029395961,0.001763758
2020-08-12,3355.459961,3387.889893,3355.459961,3380.350098,3380.350098,3768560000,,0.013899503,0.01399655,0.000193196,0.000195903,0.012702678,0.012666417,,,3.68E-07,0.000180828,,56,0.06,0.031272298,0.001876338
2020-08-13,3372.949951,3387.23999,3363.350098,3373.429932,3373.429932,3648810000,,-0.002049273,-0.002047174,4.20E-06,4.19E-06,0.01268028,0.012642349,,,8.37E-09,0.00018046,,55,0.06,0.033268403,0.001996104
2020-08-14,3368.659912,3378.51001,3361.639893,3372.850098,3372.850098,3193400000,,-0.000171897,-0.000171883,2.95E-08,2.95E-08,0.012792051,0.012753772,,,6.27E-11,0.000180452,,54,0.06,0.035391918,0.002123515
2020-08-17,3380.860107,3387.590088,3379.219971,3381.98999,3381.98999,3671290000,,0.002706177,0.002709842,7.32E-06,7.34E-06,0.012909932,0.012871299,,,1.66E-08,0.000180452,,53,0.06,0.037650976,0.002259059
2020-08-18,3387.040039,3395.060059,3370.149902,3389.780029,3389.780029,3881310000,,0.00230074,0.002303389,5.29E-06,5.31E-06,0.013025852,0.012986833,,,1.28E-08,0.000180435,,52,0.06,0.04005423,0.002403254
2020-08-19,3392.51001,3399.540039,3369.659912,3374.850098,3374.850098,3884480000,,-0.004414123,-0.004404395,1.95E-05,1.94E-05,0.013146633,0.013107225,,,4.96E-08,0.000180422,,51,0.06,0.042610883,0.002556653
2020-08-20,3360.47998,3390.800049,3354.689941,3385.51001,3385.51001,3642850000,,0.003153655,0.003158633,9.95E-06,9.98E-06,0.013260498,0.013220694,,,2.71E-08,0.000180373,,50,0.06,0.045330727,0.002719844
2020-08-21,3386.01001,3399.959961,3379.310059,3397.159912,3397.159912,3705420000,,0.0034352,0.003441107,1.18E-05,1.18E-05,0.013385018,0.013344784,,,3.43E-08,0.000180346,,49,0.06,0.048224177,0.002893451
2020-08-24,3418.090088,3432.090088,3413.129883,3431.280029,3431.280029,3728690000,,0.009993615,0.010043718,9.99E-05,0.000100876,0.013512001,0.013471316,,,3.11E-07,0.000180311,,48,0.06,0.051302316,0.003078139
2020-08-25,3435.949951,3444.209961,3425.840088,3443.620117,3443.620117,3619300000,,0.0035899,0.003596351,1.29E-05,1.29E-05,0.013575608,0.013533883,,,4.24E-08,0.000180001,,47,0.06,0.054576932,0.003274616
2020-08-26,3449.969971,3481.070068,3444.149902,3478.72998,3478.72998,3754360000,,0.010144001,0.010195626,0.000102901,0.000103951,0.013709272,0.013667057,,,3.62E-07,0.000179959,,46,0.06,0.058060566,0.003483634
2020-08-27,3485.139893,3501.379883,3468.350098,3484.550049,3484.550049,3929560000,,0.001671646,0.001673044,2.79E-06,2.80E-06,0.013776535,0.013733196,,,1.04E-08,0.000179596,,45,0.06,0.06176656,0.003705994
2020-08-28,3494.689941,3509.22998,3484.320068,3508.01001,3508.01001,3855880000,,0.006710003,0.006732565,4.50E-05,4.53E-05,0.013926537,0.013882711,,,1.79E-07,0.000179586,,44,0.06,0.065709106,0.003942546
2020-08-31,3509.72998,3514.77002,3493.25,3500.310059,3500.310059,4342290000,,-0.002197375,-0.002194963,4.83E-06,4.82E-06,0.01404753,0.014002969,,,2.02E-08,0.000179407,,43,0.06,0.069903304,0.004194198
2020-09-01,3507.439941,3528.030029,3494.600098,3526.649902,3526.649902,4083110000,,0.007496831,0.007525003,5.62E-05,5.66E-05,0.014205983,0.014160899,,,2.53E-07,0.000179387,,42,0.06,0.074365217,0.004461913
2020-09-02,3543.76001,3588.110107,3535.22998,3580.840088,3580.840088,4285190000,,0.01524905,0.01536591,0.000232534,0.000236111,0.014327484,0.014281541,,,1.12E-06,0.000179135,,41,0.06,0.079111933,0.004746716
2020-09-03,3564.73999,3564.850098,3427.409912,3455.060059,3455.060059,4898680000,,-0.035757594,-0.035125844,0.001278606,0.001233825,0.014304265,0.014255593,,,6.23E-06,0.000178014,,40,0.06,0.084161631,0.005049698
2020-09-04,3453.600098,3479.149902,3349.629883,3426.959961,3426.959961,4431440000,,-0.008166281,-0.008133027,6.67E-05,6.61E-05,0.013332747,0.013300267,,,3.55E-07,0.000171783,,39,0.06,0.08953365,0.005372019
2020-09-08,3371.879883,3379.969971,3329.27002,3331.840088,3331.840088,4665600000,,-0.028148829,-0.027756342,0.000792357,0.000770415,0.013439129,0.013406339,,,4.40E-06,0.000171428,,38,0.06,0.095248564,0.005714914
2020-09-09,3369.820068,3424.77002,3366.840088,3398.959961,3398.959961,3920830000,,0.019944761,0.020144986,0.000397793,0.00040582,0.012826208,0.012802221,,,2.47E-06,0.000167025,,37,0.06,0.10132826,0.006079696
2020-09-10,3412.560059,3425.550049,3329.25,3339.189941,3339.189941,4192250000,,-0.017741246,-0.017584797,0.000314752,0.000309225,0.012578024,0.01254858,,,2.00E-06,0.000164558,,36,0.06,0.107796021,0.006467761
2020-09-11,3352.699951,3368.949951,3310.469971,3340.969971,3340.969971,3704450000,,0.00053293,0.000533072,2.84E-07,2.84E-07,0.01240396,0.012376373,,,1.96E-09,0.000162558,,35,0.06,0.114676618,0.006880597
2020-09-14,3363.560059,3402.929932,3363.560059,3383.540039,3383.540039,3832130000,,0.012661335,0.012741829,0.000160309,0.000162354,0.012579589,0.01255161,,,1.19E-06,0.000162556,,34,0.06,0.121996402,0.007319784
2020-09-15,3407.72998,3419.47998,3389.25,3401.199951,3401.199951,4051460000,,0.005205786,0.00521936,2.71E-05,2.72E-05,0.012577176,0.01254717,,,2.12E-07,0.000161368,,33,0.06,0.129783406,0.007787004
2020-09-16,3411.22998,3428.919922,3384.449951,3385.48999,3385.48999,4710030000,,-0.004629647,-0.004618947,2.14E-05,2.13E-05,0.012734113,0.012703494,,,1.77E-07,0.000161155,,32,0.06,0.138067454,0.008284047
2020-09-17,3346.860107,3375.169922,3328.820068,3357.01001,3357.01001,4371940000,,-0.008447949,-0.008412366,7.14E-05,7.08E-05,0.012905629,0.012874532,,,6.24E-07,0.000160979,,31,0.06,0.14688027,0.008812816
2020-09-18,3357.379883,3362.27002,3292.399902,3319.469971,3319.469971,7068700000,,-0.011245577,-0.011182582,0.000126463,0.00012505,0.013024048,0.012992612,,,1.17E-06,0.000160355,,30,0.06,0.156255606,0.009375336
2020-09-21,3285.570068,3285.570068,3229.100098,3281.060059,3281.060059,4828350000,,-0.011638564,-0.011571098,0.000135456,0.00013389,0.013079166,0.013047721,,,1.34E-06,0.000159183,,29,0.06,0.166229368,0.009973762
2020-09-22,3295.75,3320.310059,3270.949951,3315.570068,3315.570068,3963300000,,0.010463016,0.010517945,0.000109475,0.000110627,0.013126023,0.013094638,,,1.17E-06,0.000157847,,28,0.06,0.176839753,0.010610385
